subject_ids,Transient,Asteroid,Variable star,Junk,Weird thing/Not sure,filename,aggregated_tags
105788053,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd3_cut6_object2267_event1of2.png,
105788054,1.0,0.0,0.0,0.0,0.0,Sec28_cam3_ccd4_cut16_object713_event1of4.png,"burst, flare"
105788062,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd4_cut2_object1159_event1of1.png,
105788074,1.0,0.0,0.0,0.0,0.0,Sec29_cam4_ccd3_cut8_object1515_event1of1.png,
105788077,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd3_cut7_object499_event14of20.png,
105788094,1.0,0.0,0.0,0.0,0.0,Sec29_cam4_ccd2_cut15_object2836_event1of1.png,
105788101,1.0,0.0,0.0,0.0,0.0,Sec29_cam4_ccd3_cut4_object1591_event1of3.png,
105788102,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd1_cut2_object4459_event1of1.png,
105788104,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd4_cut11_object3646_event1of1.png,transient
105788113,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd3_cut10_object447_event9of9.png,flare
105788121,1.0,0.0,0.0,0.0,0.0,Sec35_cam3_ccd1_cut2_object3153_event1of1.png,transient
105788125,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd1_cut12_object2520_event1of1.png,
105788128,1.0,0.0,0.0,0.0,0.0,Sec36_cam3_ccd2_cut3_object1707_event1of1.png,
105788131,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd1_cut3_object1195_event1of2.png,
105788142,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd1_cut7_object1589_event1of1.png,
105788148,1.0,0.0,0.0,0.0,0.0,Sec30_cam4_ccd1_cut14_object2852_event1of1.png,
105788162,0.8571428571428571,0.0,0.0,0.0,0.14285714285714285,Sec36_cam3_ccd1_cut4_object3444_event1of1.png,
105788169,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd4_cut7_object2443_event1of1.png,
105788170,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd1_cut15_object1062_event1of3.png,
105788171,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd1_cut14_object651_event1of2.png,
105788177,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd4_cut11_object1693_event1of2.png,
105788180,1.0,0.0,0.0,0.0,0.0,Sec29_cam3_ccd3_cut5_object4348_event1of1.png,
105788182,1.0,0.0,0.0,0.0,0.0,Sec36_cam3_ccd2_cut2_object2035_event1of2.png,
105788185,1.0,0.0,0.0,0.0,0.0,Sec36_cam3_ccd1_cut12_object805_event1of8.png,
105788194,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd1_cut16_object2067_event3of3.png,
105788203,1.0,0.0,0.0,0.0,0.0,Sec29_cam4_ccd1_cut6_object2484_event1of2.png,
105788219,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd1_cut8_object2141_event1of1.png,
105788231,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd4_cut10_object1795_event1of1.png,
105788249,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd4_cut8_object3729_event1of1.png,
105788271,1.0,0.0,0.0,0.0,0.0,Sec29_cam3_ccd3_cut10_object3120_event1of1.png,
105788284,1.0,0.0,0.0,0.0,0.0,Sec29_cam4_ccd1_cut16_object4607_event1of2.png,
105788291,1.0,0.0,0.0,0.0,0.0,Sec30_cam4_ccd4_cut9_object1888_event1of1.png,
105788295,1.0,0.0,0.0,0.0,0.0,Sec36_cam3_ccd2_cut10_object1314_event1of1.png,
105788307,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd3_cut5_object610_event1of1.png,
105788312,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd1_cut4_object1923_event1of1.png,
105788314,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd1_cut12_object2360_event1of1.png,
105788317,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd1_cut13_object4336_event1of1.png,
105788319,1.0,0.0,0.0,0.0,0.0,Sec30_cam4_ccd2_cut5_object2373_event2of3.png,"burst, flare"
105788328,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd2_cut4_object2396_event1of1.png,
105788342,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd4_cut11_object1670_event1of1.png,
105788353,1.0,0.0,0.0,0.0,0.0,Sec29_cam4_ccd4_cut14_object3329_event1of1.png,
105788368,1.0,0.0,0.0,0.0,0.0,Sec29_cam3_ccd4_cut13_object5939_event1of1.png,
105788377,0.8333333333333334,0.0,0.16666666666666666,0.0,0.0,Sec31_cam3_ccd3_cut4_object1851_event1of2.png,transient
105788384,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd3_cut9_object966_event1of2.png,
105788393,1.0,0.0,0.0,0.0,0.0,Sec30_cam4_ccd4_cut7_object2387_event1of1.png,
105788394,1.0,0.0,0.0,0.0,0.0,Sec29_cam3_ccd2_cut7_object3029_event3of4.png,
105788406,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd3_cut3_object1339_event2of2.png,
105788421,1.0,0.0,0.0,0.0,0.0,Sec28_cam3_ccd2_cut3_object414_event2of4.png,"flare, burst"
105788428,1.0,0.0,0.0,0.0,0.0,Sec35_cam4_ccd4_cut10_object1558_event1of1.png,
105788431,1.0,0.0,0.0,0.0,0.0,Sec35_cam3_ccd2_cut16_object3971_event1of1.png,transient
105788439,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd4_cut7_object3453_event1of1.png,
105788446,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd1_cut13_object2858_event1of1.png,
105788447,1.0,0.0,0.0,0.0,0.0,Sec35_cam4_ccd4_cut14_object770_event1of1.png,
105788451,1.0,0.0,0.0,0.0,0.0,Sec30_cam4_ccd3_cut13_object1603_event1of1.png,
105788453,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd2_cut3_object3299_event1of1.png,
105788457,1.0,0.0,0.0,0.0,0.0,Sec29_cam4_ccd3_cut4_object1010_event1of1.png,
105788469,1.0,0.0,0.0,0.0,0.0,Sec36_cam3_ccd2_cut7_object4481_event1of1.png,
105788476,1.0,0.0,0.0,0.0,0.0,Sec28_cam4_ccd2_cut12_object6230_event1of1.png,
105788483,1.0,0.0,0.0,0.0,0.0,Sec30_cam4_ccd3_cut11_object631_event1of1.png,
105788488,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,Sec28_cam3_ccd4_cut5_object985_event1of3.png,
105788492,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd3_cut4_object3893_event1of2.png,
105788497,1.0,0.0,0.0,0.0,0.0,Sec29_cam3_ccd4_cut6_object561_event1of1.png,
105788499,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd4_cut2_object3354_event1of1.png,
105788503,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd3_cut6_object4039_event1of1.png,
105788516,1.0,0.0,0.0,0.0,0.0,Sec29_cam4_ccd4_cut4_object1064_event1of5.png,
105788521,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd4_cut16_object2451_event5of7.png,
105788522,1.0,0.0,0.0,0.0,0.0,Sec30_cam4_ccd1_cut14_object28_event1of1.png,flare
105788524,1.0,0.0,0.0,0.0,0.0,Sec36_cam3_ccd2_cut10_object1175_event1of1.png,burst
105788535,1.0,0.0,0.0,0.0,0.0,Sec29_cam4_ccd3_cut12_object1906_event1of1.png,
105788537,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,Sec35_cam4_ccd2_cut14_object7098_event1of1.png,
105788560,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd1_cut2_object1587_event1of1.png,
105788569,1.0,0.0,0.0,0.0,0.0,Sec36_cam3_ccd2_cut7_object3021_event1of1.png,
105788595,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd3_cut14_object2278_event1of1.png,
105788599,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd2_cut8_object4227_event1of1.png,
105788601,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd2_cut15_object3282_event4of4.png,
105788617,1.0,0.0,0.0,0.0,0.0,Sec29_cam4_ccd3_cut2_object1590_event3of3.png,
105788621,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd3_cut12_object4503_event1of1.png,
105788633,1.0,0.0,0.0,0.0,0.0,Sec35_cam3_ccd2_cut11_object1845_event1of1.png,
105788665,1.0,0.0,0.0,0.0,0.0,Sec28_cam4_ccd4_cut6_object8221_event1of1.png,
105788667,1.0,0.0,0.0,0.0,0.0,Sec29_cam4_ccd3_cut5_object2094_event2of2.png,
105788673,1.0,0.0,0.0,0.0,0.0,Sec35_cam4_ccd4_cut15_object2976_event1of1.png,
105788677,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd2_cut7_object7861_event1of1.png,
105788695,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd4_cut14_object1110_event2of3.png,
105788703,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd4_cut10_object446_event6of8.png,flare
105788710,1.0,0.0,0.0,0.0,0.0,Sec29_cam3_ccd4_cut11_object1868_event1of1.png,
105788729,1.0,0.0,0.0,0.0,0.0,Sec29_cam3_ccd2_cut12_object6626_event1of1.png,
105788734,1.0,0.0,0.0,0.0,0.0,Sec36_cam3_ccd1_cut2_object2371_event1of1.png,
105788742,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd1_cut14_object6998_event1of1.png,
105788746,1.0,0.0,0.0,0.0,0.0,Sec29_cam4_ccd4_cut3_object505_event1of1.png,
105788747,1.0,0.0,0.0,0.0,0.0,Sec29_cam4_ccd1_cut16_object3162_event1of1.png,
105788756,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd3_cut9_object7475_event1of1.png,
105788762,1.0,0.0,0.0,0.0,0.0,Sec36_cam3_ccd2_cut6_object4516_event1of1.png,
105788763,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd1_cut6_object1716_event1of1.png,
105788766,1.0,0.0,0.0,0.0,0.0,Sec29_cam4_ccd2_cut5_object3982_event1of1.png,
105788775,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,Sec31_cam3_ccd4_cut6_object4216_event1of1.png,
105788817,1.0,0.0,0.0,0.0,0.0,Sec36_cam3_ccd3_cut9_object4645_event1of2.png,
105788823,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd4_cut2_object246_event24of24.png,
105788824,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd2_cut11_object5521_event1of1.png,
105788840,1.0,0.0,0.0,0.0,0.0,Sec30_cam4_ccd3_cut14_object2905_event2of2.png,
105788863,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd3_cut2_object1657_event3of4.png,
105788881,1.0,0.0,0.0,0.0,0.0,Sec29_cam3_ccd1_cut12_object1875_event1of1.png,
105788883,0.9655172413793104,0.0,0.0,0.0,0.034482758620689655,Sec36_cam3_ccd1_cut10_object1476_event1of1.png,
105788894,0.8095238095238095,0.0,0.0,0.047619047619047616,0.14285714285714285,Sec35_cam3_ccd2_cut4_object2110_event1of1.png,
105788898,0.875,0.0,0.0,0.0,0.125,Sec31_cam4_ccd1_cut2_object4188_event1of1.png,burst
105788899,1.0,0.0,0.0,0.0,0.0,Sec35_cam3_ccd4_cut13_object890_event1of1.png,
105788916,0.8846153846153846,0.038461538461538464,0.0,0.0,0.07692307692307693,Sec29_cam4_ccd1_cut9_object1221_event2of2.png,flare
105788918,0.8636363636363636,0.045454545454545456,0.0,0.045454545454545456,0.045454545454545456,Sec31_cam3_ccd3_cut9_object1536_event2of3.png,
105788920,0.9090909090909091,0.045454545454545456,0.0,0.0,0.045454545454545456,Sec29_cam4_ccd4_cut15_object3935_event1of1.png,
105788925,0.9565217391304348,0.0,0.0,0.0,0.043478260869565216,Sec31_cam4_ccd1_cut3_object3667_event1of1.png,
105788929,0.8518518518518519,0.037037037037037035,0.0,0.07407407407407407,0.037037037037037035,Sec30_cam4_ccd4_cut7_object4619_event1of1.png,
105788938,0.8947368421052632,0.05263157894736842,0.0,0.0,0.05263157894736842,Sec30_cam3_ccd3_cut3_object1877_event1of1.png,
105788942,0.9047619047619048,0.0,0.0,0.09523809523809523,0.0,Sec28_cam4_ccd3_cut5_object2519_event1of1.png,
105788948,0.875,0.125,0.0,0.0,0.0,Sec30_cam3_ccd3_cut16_object2421_event1of1.png,
105788954,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd4_cut10_object1287_event1of1.png,
105788957,0.8095238095238095,0.19047619047619047,0.0,0.0,0.0,Sec28_cam3_ccd4_cut13_object2703_event1of1.png,
105788985,0.9565217391304348,0.043478260869565216,0.0,0.0,0.0,Sec30_cam4_ccd3_cut6_object1575_event1of2.png,
105820378,1.0,0.0,0.0,0.0,0.0,Sec29_cam3_ccd3_cut15_object7535_event1of1.png,
105820384,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,Sec30_cam3_ccd1_cut2_object2703_event1of1.png,
105820387,0.8333333333333334,0.0,0.16666666666666666,0.0,0.0,Sec35_cam3_ccd3_cut9_object2677_event1of1.png,burst
105820407,1.0,0.0,0.0,0.0,0.0,Sec29_cam3_ccd2_cut14_object1577_event1of1.png,
105820411,0.8571428571428571,0.0,0.0,0.0,0.14285714285714285,Sec29_cam4_ccd2_cut14_object5355_event1of1.png,
105820412,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,Sec30_cam3_ccd2_cut13_object3936_event2of3.png,
105820420,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,Sec30_cam4_ccd2_cut15_object3391_event1of1.png,
105820422,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd2_cut7_object4101_event2of2.png,
105820430,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,Sec31_cam4_ccd4_cut7_object835_event1of1.png,
105820465,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,Sec31_cam4_ccd3_cut12_object3266_event1of1.png,
105820480,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,Sec29_cam4_ccd1_cut9_object4661_event1of1.png,
105820487,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,Sec29_cam3_ccd2_cut13_object1361_event1of12.png,
105820492,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,Sec35_cam4_ccd2_cut2_object468_event2of3.png,
105820523,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,Sec29_cam4_ccd1_cut10_object4128_event1of1.png,burst
105820527,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,Sec31_cam4_ccd3_cut3_object3706_event1of3.png,
105820532,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd4_cut11_object367_event1of1.png,
105820553,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,Sec29_cam3_ccd1_cut4_object3163_event1of1.png,
105820556,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd3_cut8_object2736_event2of2.png,
105820570,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd1_cut8_object3691_event1of2.png,"dwarfnova, burst, flare"
105820574,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,Sec29_cam3_ccd4_cut11_object4896_event1of1.png,
105820581,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd3_cut3_object800_event1of1.png,
105820604,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd4_cut7_object3320_event1of1.png,
105820648,1.0,0.0,0.0,0.0,0.0,Sec29_cam4_ccd2_cut5_object3911_event1of2.png,flare
105820674,1.0,0.0,0.0,0.0,0.0,Sec29_cam3_ccd2_cut9_object799_event1of1.png,
105820692,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,Sec35_cam3_ccd2_cut11_object2183_event1of1.png,
105820694,1.0,0.0,0.0,0.0,0.0,Sec35_cam3_ccd1_cut4_object2638_event1of1.png,
105820706,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd2_cut7_object5421_event1of1.png,transient
105820716,1.0,0.0,0.0,0.0,0.0,Sec29_cam4_ccd2_cut12_object4045_event1of1.png,
105820733,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,Sec30_cam3_ccd3_cut14_object7901_event1of1.png,"burst, flare"
105820769,1.0,0.0,0.0,0.0,0.0,Sec35_cam3_ccd2_cut14_object1433_event1of1.png,burst
105820779,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,Sec31_cam3_ccd2_cut16_object6076_event1of1.png,
105820800,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,Sec29_cam3_ccd2_cut6_object2657_event1of1.png,
105821210,1.0,0.0,0.0,0.0,0.0,Sec30_cam4_ccd2_cut11_object5011_event1of1.png,
105821239,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd1_cut7_object1944_event2of2.png,
105821254,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,Sec35_cam4_ccd2_cut16_object4756_event1of1.png,
105821271,1.0,0.0,0.0,0.0,0.0,Sec35_cam3_ccd4_cut11_object1467_event1of1.png,
105821277,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd1_cut4_object953_event2of2.png,
105821280,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd2_cut16_object7682_event1of1.png,burst
105821281,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,Sec31_cam3_ccd4_cut7_object1867_event1of1.png,
105821288,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,Sec35_cam4_ccd2_cut15_object952_event1of1.png,
105821291,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,Sec29_cam4_ccd3_cut3_object1025_event1of1.png,
105821292,0.8333333333333334,0.0,0.16666666666666666,0.0,0.0,Sec30_cam4_ccd4_cut7_object4661_event2of2.png,flare
105821298,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,Sec31_cam4_ccd2_cut9_object3197_event1of1.png,
105821308,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,Sec30_cam3_ccd4_cut13_object6451_event1of1.png,
105821327,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,Sec36_cam3_ccd3_cut2_object3644_event2of2.png,
105821335,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,Sec30_cam3_ccd1_cut8_object6198_event1of1.png,
105821353,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,Sec30_cam3_ccd4_cut7_object4617_event1of1.png,
105821363,0.8333333333333334,0.0,0.16666666666666666,0.0,0.0,Sec30_cam3_ccd2_cut11_object1480_event2of2.png,
105821387,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,Sec35_cam4_ccd2_cut16_object7899_event1of1.png,
105821388,1.0,0.0,0.0,0.0,0.0,Sec29_cam4_ccd1_cut9_object3163_event1of1.png,
105821391,1.0,0.0,0.0,0.0,0.0,Sec30_cam4_ccd2_cut16_object2029_event2of2.png,
105821394,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,Sec30_cam3_ccd3_cut6_object454_event1of1.png,
105821396,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,Sec30_cam4_ccd4_cut9_object3909_event1of1.png,
105821398,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,Sec29_cam4_ccd4_cut16_object642_event5of9.png,"flare, longvar"
105821400,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,Sec28_cam4_ccd2_cut14_object2033_event1of1.png,
105821406,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,Sec31_cam3_ccd4_cut3_object3158_event1of1.png,
105821409,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,Sec29_cam3_ccd2_cut5_object76_event8of9.png,
105821416,1.0,0.0,0.0,0.0,0.0,Sec28_cam3_ccd4_cut11_object6861_event1of1.png,burst
105821428,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,Sec31_cam4_ccd4_cut7_object826_event1of1.png,
105821429,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,Sec31_cam3_ccd2_cut6_object1633_event1of1.png,
105821431,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd1_cut5_object3941_event1of1.png,
105821439,1.0,0.0,0.0,0.0,0.0,Sec29_cam3_ccd4_cut6_object216_event1of1.png,
105821442,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,Sec29_cam3_ccd1_cut3_object3369_event1of1.png,
105821458,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,Sec35_cam3_ccd2_cut16_object4428_event1of1.png,flare
105821482,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd2_cut10_object2505_event1of5.png,"transient, bursts, flare"
105821486,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd1_cut2_object843_event1of1.png,
105821498,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,Sec30_cam3_ccd1_cut10_object1105_event1of2.png,
105821501,1.0,0.0,0.0,0.0,0.0,Sec36_cam3_ccd3_cut11_object4423_event1of1.png,burst
105821503,1.0,0.0,0.0,0.0,0.0,Sec28_cam3_ccd1_cut11_object2930_event1of1.png,
105821510,1.0,0.0,0.0,0.0,0.0,Sec30_cam4_ccd3_cut13_object1929_event1of1.png,
105821515,1.0,0.0,0.0,0.0,0.0,Sec28_cam4_ccd2_cut7_object200_event7of7.png,flare
105821556,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,Sec30_cam3_ccd1_cut9_object1698_event2of2.png,
105821557,1.0,0.0,0.0,0.0,0.0,Sec29_cam3_ccd2_cut5_object745_event2of2.png,
105821563,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,Sec31_cam4_ccd3_cut5_object2694_event1of1.png,
105821588,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,Sec31_cam3_ccd1_cut9_object1841_event1of1.png,
105821590,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,Sec30_cam4_ccd2_cut2_object3109_event1of1.png,
105821593,1.0,0.0,0.0,0.0,0.0,Sec29_cam3_ccd2_cut9_object1460_event1of5.png,"bust, burst"
105821625,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,Sec35_cam3_ccd1_cut16_object1352_event1of1.png,
105821627,1.0,0.0,0.0,0.0,0.0,Sec28_cam3_ccd4_cut15_object6093_event1of2.png,
105821630,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,Sec35_cam3_ccd4_cut7_object1751_event1of1.png,
105821631,1.0,0.0,0.0,0.0,0.0,Sec36_cam3_ccd2_cut2_object1908_event5of11.png,
105821633,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd1_cut14_object1659_event1of2.png,
105821641,1.0,0.0,0.0,0.0,0.0,Sec29_cam4_ccd2_cut3_object1558_event1of1.png,
105821653,1.0,0.0,0.0,0.0,0.0,Sec29_cam4_ccd3_cut13_object5897_event1of1.png,burst
105821654,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd1_cut10_object6831_event1of1.png,
105821660,1.0,0.0,0.0,0.0,0.0,Sec30_cam4_ccd4_cut3_object1962_event1of2.png,
105821664,1.0,0.0,0.0,0.0,0.0,Sec35_cam3_ccd3_cut6_object2431_event1of3.png,
105821668,1.0,0.0,0.0,0.0,0.0,Sec29_cam3_ccd4_cut12_object2595_event1of1.png,
105821690,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,Sec30_cam4_ccd1_cut11_object1037_event2of2.png,
105821697,1.0,0.0,0.0,0.0,0.0,Sec29_cam4_ccd2_cut9_object3629_event1of1.png,
105821712,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,Sec31_cam3_ccd2_cut2_object893_event1of2.png,
105821724,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,Sec30_cam4_ccd3_cut9_object1396_event1of1.png,"transient, flare"
105821725,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd2_cut7_object898_event1of2.png,
105821730,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,Sec31_cam4_ccd4_cut11_object1725_event1of1.png,
105821731,1.0,0.0,0.0,0.0,0.0,Sec31_cam3_ccd2_cut9_object4657_event1of1.png,
105821767,1.0,0.0,0.0,0.0,0.0,Sec30_cam4_ccd1_cut2_object984_event1of1.png,
105821783,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd1_cut8_object2064_event1of2.png,
105821787,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,Sec30_cam3_ccd1_cut8_object2003_event1of1.png,
105821796,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,Sec31_cam4_ccd1_cut3_object1506_event1of1.png,
105821799,1.0,0.0,0.0,0.0,0.0,Sec35_cam4_ccd2_cut15_object5822_event1of1.png,
105821808,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd4_cut2_object1875_event1of1.png,
105821820,1.0,0.0,0.0,0.0,0.0,Sec29_cam4_ccd1_cut14_object5281_event3of3.png,flare
105821821,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,Sec35_cam4_ccd2_cut15_object1832_event1of1.png,
105821831,1.0,0.0,0.0,0.0,0.0,Sec28_cam4_ccd3_cut5_object2632_event2of2.png,
105821844,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,Sec35_cam4_ccd4_cut4_object31_event12of17.png,
105821847,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd1_cut13_object3275_event1of1.png,flare
105821880,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd2_cut6_object2903_event1of1.png,flare
105821896,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd1_cut2_object2917_event2of2.png,
105821911,1.0,0.0,0.0,0.0,0.0,Sec30_cam3_ccd3_cut14_object9318_event1of1.png,
105821913,1.0,0.0,0.0,0.0,0.0,Sec35_cam3_ccd3_cut14_object1617_event1of1.png,
105821919,1.0,0.0,0.0,0.0,0.0,Sec35_cam3_ccd2_cut3_object3465_event1of1.png,
105821920,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,Sec30_cam4_ccd2_cut10_object3096_event1of1.png,
105821921,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,Sec31_cam3_ccd4_cut5_object1658_event2of7.png,
105821930,1.0,0.0,0.0,0.0,0.0,Sec29_cam3_ccd4_cut14_object8161_event1of1.png,
105821935,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,Sec31_cam3_ccd4_cut15_object4798_event2of2.png,
105821937,1.0,0.0,0.0,0.0,0.0,Sec30_cam4_ccd1_cut3_object3732_event1of1.png,
105821943,1.0,0.0,0.0,0.0,0.0,Sec29_cam4_ccd3_cut13_object342_event1of2.png,
105821947,1.0,0.0,0.0,0.0,0.0,Sec29_cam3_ccd4_cut5_object2083_event1of1.png,
105821949,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,Sec35_cam3_ccd1_cut8_object2667_event1of2.png,transient
105821952,0.8333333333333334,0.0,0.16666666666666666,0.0,0.0,Sec29_cam3_ccd1_cut3_object623_event1of1.png,
105821958,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,Sec28_cam4_ccd2_cut7_object200_event2of7.png,
105821976,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,Sec31_cam4_ccd4_cut9_object315_event2of3.png,
105821980,1.0,0.0,0.0,0.0,0.0,Sec36_cam3_ccd2_cut3_object2332_event1of1.png,
105821983,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,Sec29_cam3_ccd3_cut3_object3537_event1of1.png,
105821993,1.0,0.0,0.0,0.0,0.0,Sec31_cam4_ccd2_cut16_object3413_event1of2.png,
